Date,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2016-06-07 00:00:00,2016-06-07 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00
Solano,27106,31100,28281,28615,17272,39789,15096,38600,11804,43915,35744,21928,35908,40024,39118,45439,24720,54165,39908,44702,41552,41913,44405,37825,47879,35283,60116,37546,65329,36852,36396,39771,50119,26500,29861,46983,23899,52767,22086,117156,25627,112685,47383,85266,34544,97197,54818,84951,72210,64462,62941,77755,60634,75978,76496,53052,76339,67847,105933,33983,117948,24089,52449,88407,109189,32778,56481,87463,65485,76563,36835,25437,37099,25799,22795,78788,39726,61841,41400,60031,44140,57367,34522,66799,27013,75440,48242,52049,55640,46420,56949,46552,60040,42544,80143,21295,79584,20691,54290,46052,55210,46697,55447,48436,53217,50677,48869,56614,49070,56784,48929,56648,48968,56676,33120,21511,20235,34045,84247,59627,66395,72551,46673,96023,71077,83077,54167,101154,63583,89779,77768,78279,90825,62217,101219,49565,96989,55895,70680,89292,61582,90470,39211,23945,35116,27951,39002,23910,39832,22673,40483,22163,11534,51624,11686,54801,30740,37100,40373,25796,35392,32772,37389,30785,63948,54039,43783,67821,66314,50087,40812,71969,69422,44936,62829,49605,46659,67876,52194,59912,63532,46992,23266,43020,33368,34018,60425,89128,84026,56689,87938,59929,84304,60964,77325,69577,22636,124044,42866,103749,78042,69613,99530,46097,50825,92421,41245,97879,17964,34183,22416,28171,30872,56551,28185,57968,53144,34512,55303,33031,35351,52480,52164,34114,19943,72795,73110,86891,52146,107186,75265,81815,62040,94296,55979,104058,62337,101767,55865,105285,40180,121111,73040,80388,83072,74345,85179,74054,92017,69279,65922,96962,68597,96257,86091,74638,72134,81497,84042,76113
Sonoma,43125,67883,48284,60858,33851,80247,25132,87012,21268,88017,60687,52249,54048,87406,55603,86926,33227,99787,67839,73242,63573,75598,75094,60105,81297,58437,93370,52268,101851,49820,65650,79408,83535,61104,57759,88015,42714,102187,29548,173729,31447,171724,72166,120758,45116,147716,89475,114062,98476,98478,76551,127826,92491,104083,119092,64938,95346,114598,131359,73689,185756,25131,90416,117534,173138,36523,77870,132944,99548,105967,58252,61466,67731,53401,36665,131784,65308,103001,63404,105764,69927,98230,57735,110146,74027,95593,72424,94920,119571,51425,78243,94456,81060,90694,126830,40264,115392,50138,103679,62356,105072,57874,102576,63395,95346,72067,108453,60893,108574,60955,108464,60952,108434,60984,73871,30874,32177,72439,139356,73538,95392,107548,71605,138211,79647,140754,81725,140586,111024,104152,147556,73543,121544,96279,164420,48074,146786,71052,150763,76143,112773,96776,62199,45413,63027,44389,62819,44544,66688,40391,66590,38298,18164,87630,19003,98583,50442,69087,55373,60419,80381,39705,75766,42881,80978,99960,67740,101570,77516,103657,76335,96447,130211,48106,90899,80616,57105,116822,99293,70522,100102,65951,37739,71795,43439,69018,70737,140887,116197,79357,140524,67613,134524,69899,89946,116943,37282,168518,49179,157016,96810,112586,144098,60631,57623,145076,46049,147602,28291,63893,33398,55521,50621,90462,41727,96773,80559,57789,98421,41713,42277,96957,89338,45159,27241,114854,97722,124588,62370,157303,131426,84500,86783,127767,72749,149241,74008,155868,67839,156090,49925,174690,77325,136286,135646,81209,104368,113040,100364,122533,79500,146122,94475,136358,122036,102280,122274,90929,73520,152594
Stanislaus,34362,35358,37444,31053,21172,48333,19649,47401,13539,53060,39145,28952,44348,49159,41437,52407,27902,61745,40329,53603,52310,39914,56512,33963,60866,32343,63609,34660,57465,43777,37405,38328,48417,27234,26565,49170,20584,55521,15997,114983,25005,111723,45885,85722,33964,97184,66571,70474,71193,63879,69513,69268,51023,84401,80737,48728,80639,61089,109461,28561,118846,20873,42444,96551,106725,32996,76554,64645,80644,58445,35561,28459,40640,24209,25516,75963,41922,59363,45830,55488,47916,53084,38395,62625,27104,75634,56411,43646,43172,59063,63709,39808,69442,32641,82676,18707,84587,15661,45062,54889,49212,45746,54089,42500,50215,47436,45439,53453,45351,53517,45250,52899,45185,52815,28841,21109,16998,32724,93298,58882,70534,76365,52605,98485,78527,75469,86403,69651,77570,76269,63015,93406,106309,47805,92163,58678,95109,57922,51598,108988,59304,92208,35272,22400,32798,25130,33693,24158,34658,23049,35493,22157,11368,46647,11447,54113,29357,38856,42613,23964,35073,33540,33008,35528,75465,44629,41162,71768,78872,39432,37888,77134,59215,56960,72605,41390,56476,59529,46079,67959,68738,43195,24758,42770,38843,29860,69945,82616,79631,64338,80860,70382,81258,67726,96790,53556,22785,127762,57936,91911,88999,61583,108400,41394,68950,78085,46838,97178,20363,32671,22490,28839,31451,57226,29377,58363,60355,28388,59820,29877,46552,42261,57318,30712,18438,70454,70571,98616,56120,111633,68172,96419,53877,111850,67115,101693,77393,95069,76376,92762,55202,113666,91540,69194,86551,78170,101610,65949,112520,55797,89141,80504,85654,86389,97563,69316,68058,95366,101717,67184
Sutter,8786,4216,8617,4287,4240,9781,5748,7957,3179,10550,10110,3824,11066,7284,8554,9957,6458,11228,8774,10058,12019,6468,11891,6298,13011,5529,12908,8507,10832,11066,10723,6773,13314,4245,6112,11451,5079,12232,4854,23143,5540,22263,9642,17312,6062,21201,16193,12193,16850,11030,17615,10891,9179,18863,17043,9424,18155,10534,23333,4688,24411,4107,9304,19455,22935,5948,16274,12768,18717,10050,9448,4975,10302,4266,5404,17547,10362,12554,11707,11147,12034,10902,6198,16976,5508,17764,13151,9581,9814,13341,15515,8018,17304,5992,19201,3857,19732,3164,10082,12812,12236,8730,13899,7422,13742,7801,10693,11036,10667,11053,10651,11098,10550,10987,6862,6897,5884,7761,20972,9855,13797,16062,12304,18030,19463,11538,15769,15843,17319,13859,12907,18744,21414,9861,20119,10588,21346,9679,9707,23032,13661,17150,10544,4230,10003,4698,10241,4521,9948,4736,10129,4583,3528,11287,3144,13303,7536,9200,11219,5136,6939,9876,7070,9719,16362,8795,8598,15214,17342,7477,7996,16056,11118,13486,16152,7789,14095,10427,8374,15580,14526,9036,7984,8607,10903,5940,18293,11656,15791,12546,13318,16296,13656,15455,20060,9432,5793,23576,12425,16865,19930,9724,22819,6534,16033,12977,9445,18765,6731,7663,7458,6591,7227,12464,6791,12608,13581,6128,13713,6202,11133,8517,12156,7356,3581,14978,16917,15111,13009,18785,14197,17049,11491,19646,15066,16806,16885,15821,15734,16248,11719,20291,17918,12373,18188,13060,21181,10653,22613,9427,20276,12046,17847,14954,20899,11051,12945,17948,21053,11044
Tehama,9124,4601,8764,4806,5407,8228,4662,8723,3483,9715,9322,3997,8393,5972,8496,5797,5621,8228,8814,6029,10794,3897,10172,4242,10603,4149,11843,5015,9177,8113,9294,4693,10095,3996,7069,6976,5665,8364,4259,17962,4910,17215,8849,12500,6280,15242,12621,9453,11774,10116,12338,10116,8487,13523,13250,7860,12385,10399,19363,3047,19403,3274,8256,14275,16176,6470,12673,10126,14521,8020,9033,3883,9186,3848,4935,12722,9082,8602,9568,8050,10706,6904,8213,9450,5378,12503,11835,5709,8014,9742,13084,4912,13361,4556,15331,2447,14838,2854,7586,10123,10335,6825,11173,6145,11053,6439,8745,8859,8718,8897,8725,8914,8630,8825,4199,6201,4815,5454,16822,6597,11556,10934,8756,14464,16744,6756,12267,11630,14220,9353,10153,13673,15933,7778,16638,6652,16492,7022,6675,17777,10131,13260,8058,4022,7706,4277,8091,3974,7823,4164,7913,4084,2413,9678,3134,11214,6324,8224,9633,4563,7110,7474,7653,6927,12826,7374,6900,12264,15278,4661,6745,12766,8851,10935,13068,6244,11627,7969,7323,11956,12719,6378,5811,7674,9462,4182,14106,8548,12241,9402,10372,12012,11577,10561,16310,6027,4522,17822,9424,12913,14738,7773,17562,4769,12553,9551,6651,14821,5359,7067,6426,5518,8178,6952,6798,8194,10811,4408,11047,4275,8602,6565,10674,4433,3137,11214,14520,8753,10483,12585,10031,12892,8847,13974,11865,11381,13888,9974,13390,9894,9174,14111,13519,8766,13882,8746,15912,7153,17064,6211,17301,6237,12192,11495,15773,7325,10287,12177,16005,7500
Trinity,3037,1392,2805,1565,1749,2612,1211,3106,959,3333,2965,1379,2592,2200,2750,2031,1617,2974,2594,2166,3339,1395,2961,1687,3211,1566,3290,1533,2698,2267,2598,1657,2935,1265,2108,2133,1646,2604,861,5382,1048,5157,2196,3779,1368,4663,3293,2852,3132,3000,3031,3245,2635,3497,3413,2452,3112,3248,4911,1340,5432,851,2632,3604,4529,1754,3204,3147,3932,2359,3038,1447,2759,1787,1827,3868,3350,2335,2982,2677,3397,2262,3061,2596,2011,3794,3804,1782,3287,2406,3802,2025,3676,2098,4824,913,4152,1487,2540,3134,2718,1884,2809,1832,2581,2066,1983,2756,1986,2758,1987,2753,1986,2761,1590,2225,1374,2423,4389,1751,3258,2676,2237,3928,4247,1976,2748,3525,3664,2544,3441,2832,3663,2585,4516,1621,4447,1749,2785,3563,2886,3216,2296,1150,2208,1236,2327,1126,2258,1157,2312,1103,629,2829,849,3419,1649,2732,2567,1675,2328,2015,2498,1865,3327,2254,1983,3250,3852,1641,1756,3537,3099,2319,3187,1989,2674,2634,2428,2795,3403,1744,1298,2616,2450,1478,3046,2638,3453,1940,2969,2615,3302,2186,3605,1986,1196,4394,1796,3810,2959,2701,3994,1577,2628,2899,1849,3520,1566,2066,2051,1488,2739,1170,2021,1789,2540,1335,2931,973,1732,2169,2548,1129,1025,3077,3313,2346,2228,3417,2576,2941,2057,3467,2392,3244,3297,2482,2858,2824,1789,3846,2766,2713,3543,1953,3424,2111,3599,2001,3955,1733,2874,2880,3907,1734,2708,2705,3165,2523
Tulare,27644,16515,25599,18949,13594,30803,17851,26436,10030,34123,29734,15029,30461,29181,29392,30684,18808,38862,30489,30035,39477,19873,38320,20452,40108,19836,45752,25404,41451,31177,30977,25595,38054,18699,20067,37038,15351,40904,15665,76568,20934,70711,35864,52947,26310,62191,43155,48952,51018,39450,52468,40618,31621,59669,54735,32238,61872,33600,71762,21444,79077,15580,31547,61547,66915,27829,55590,39892,59931,34303,24876,16088,27166,14005,17552,48206,28819,36882,32190,34067,33434,32890,29462,35930,17701,49136,38263,26964,25206,41460,45633,21832,48833,18158,54856,11454,56912,9045,32111,33331,36382,28777,39312,26519,37792,28858,27051,39821,27031,39877,27047,39732,27088,39786,17044,17490,16280,17893,64716,35465,48491,48234,37104,62446,55622,45494,56749,44607,46691,54319,35021,67194,70894,29988,64672,34268,67250,32546,26113,78578,42834,56571,27996,10662,26421,12193,26260,11728,27083,11444,27324,11144,12126,25261,8788,35856,22706,22519,30809,13532,22156,23168,21322,24041,53816,27390,25193,51893,60475,19440,25903,52042,36589,42162,52845,24689,44876,33717,27357,50320,49148,27120,17954,21656,27712,12479,57946,41701,53589,41406,45084,53522,48379,48940,67128,30829,16982,81121,45022,52831,64652,33658,72096,25589,51137,44887,31891,62027,17550,23865,20011,20210,17581,42812,21639,37928,43314,17224,43354,17579,34035,26283,40516,19230,16502,42706,54367,56356,41132,68911,49173,59430,39561,68555,50699,59696,55508,57093,61030,49782,42397,68421,66023,40094,61559,47101,73592,36166,74601,35881,65162,45971,61760,50531,67842,41771,49368,57682,71469,39035
Tuolumne,7673,5852,7539,5717,3639,9791,4448,8765,2627,10380,9287,4082,9566,7688,9128,8089,4846,11228,8612,8693,10615,6573,10484,6362,11729,5552,12603,6872,11486,8543,10042,6835,11035,5826,5713,11120,4387,12602,3209,21803,4314,20404,8970,14804,6288,17656,12343,12418,13453,11003,13014,12285,8687,15990,14780,8447,15093,10527,19727,5239,23287,2427,7695,17654,20456,5028,12618,13167,16032,9294,9915,5130,9951,5314,5284,15171,10042,10372,10275,10119,11346,9018,9455,10976,5832,14915,12512,7693,10169,10575,13394,7500,13918,6776,17078,3343,16477,3864,9240,11061,10270,8622,11720,7422,10580,8813,7986,11702,7984,11704,7967,11702,7982,11689,7327,5159,4177,8257,17680,7641,11314,13209,8993,16014,16602,9575,12270,14468,15631,10455,13347,12959,17443,8857,18467,7296,17476,8605,10163,16964,11910,13230,8615,4949,8167,5384,8558,4986,8750,4737,8854,4629,2201,11409,2503,13124,6662,9179,9981,5297,7697,8119,7959,7872,12602,9806,6623,14553,14357,7729,6899,14401,10861,10869,13860,7320,10460,11297,9015,12166,14015,6985,6345,9261,9650,6185,14110,10124,14343,8374,11736,12210,13918,9593,16026,7945,4291,19610,7829,15969,13874,10191,18966,4870,11988,11467,6696,15939,5076,6507,5977,5283,7449,9028,5966,10267,11393,5228,12361,4429,8183,8411,10479,5924,3190,12821,15322,9808,9790,15127,11315,13238,9192,15443,11856,13391,13733,12027,12726,12426,9541,15565,12858,10996,15229,9165,15706,9186,17752,7328,16308,9032,12283,13461,16101,8973,10318,13817,14932,10320
Ventura,53433,69671,60585,60059,36833,85330,35379,81356,22094,94922,66723,52569,79847,108091,80443,108993,46574,131968,79179,107852,78431,106054,102541,76178,115933,69960,137184,83473,138096,88558,89502,77316,116960,49433,58336,108691,44424,118942,41611,241531,47772,233374,93147,177339,80890,196670,134723,156289,152295,131711,155126,139415,102738,186077,162264,94596,178927,113380,211388,71588,249952,40875,93331,205417,231777,67931,131674,173351,171772,126762,71630,49979,82166,40990,46157,170447,86906,129137,103119,112094,100091,115154,84096,130080,61828,155847,104066,109911,113025,105087,119517,101056,127998,91489,172603,43971,163951,50694,111120,103637,130578,89588,136130,89433,128658,99365,85995,144903,85748,145324,84457,142944,84534,142818,71807,40393,41755,70010,186514,118886,141258,151194,106022,190603,166885,157714,114135,216185,153687,167908,166008,163189,202751,120807,211796,104853,209724,112304,159284,178719,133020,186164,90250,41662,86250,45206,85355,46445,88234,43230,88028,41970,36211,94547,18040,121815,65583,76074,84030,54037,66477,74516,69175,72665,142844,117271,90089,157102,150562,105641,91569,156789,150225,103235,150396,96869,125435,125733,109714,132838,148605,90283,52709,76707,71883,59715,158285,160073,179872,118032,165688,147405,157649,150067,176531,134230,60214,249588,113673,201728,175710,143480,237527,77658,132112,177268,83213,214980,34534,64025,35608,60006,65906,130788,62245,132214,115762,80764,130305,67066,84495,111819,114918,77105,37642,154063,160602,179879,106249,231900,158220,174056,108794,223820,140710,200466,132380,216150,133377,209997,95638,249641,163609,161920,169313,168400,191933,146511,200044,144032,139288,207507,155902,194918,187197,154521,147139,178416,171629,167009
Yolo,14358,20185,16812,16930,12367,21642,9747,23065,6614,25624,19427,13921,18727,26462,17035,28330,12374,30388,22061,23113,21338,23019,25906,17335,25441,18943,34110,17361,34116,19638,18400,24445,24072,19256,17715,25820,13203,29746,14453,51767,12270,54784,25177,38505,18483,45376,30459,36883,36305,28855,29334,37710,31158,33340,38857,22298,34018,34868,46664,21001,59645,9173,26794,41600,54268,14107,29500,39698,32722,34904,16238,19495,20551,15560,14139,38388,19730,32868,20422,32444,20018,32886,14132,38452,19283,33805,23084,28967,33590,19823,26657,27258,26917,26594,37837,14763,35962,15906,29944,21843,32044,17885,30609,20524,28221,23088,26429,25247,26437,25246,26403,25205,26407,25245,21476,9363,13362,17285,49500,25638,35250,36739,32915,41039,37155,39441,32264,45017,38627,36804,49791,27948,44529,31156,56392,17979,50567,25318,46537,32816,41002,32977,16385,14457,16805,13936,17827,12932,17939,12762,18132,12498,5989,24886,6550,26970,15948,18429,18782,14452,23067,11409,21147,12999,30304,29247,22884,33227,27066,31706,26869,29363,39895,18484,28726,27038,21626,36041,32939,23384,35210,19902,14066,20777,15337,20673,25939,47649,43105,24930,44675,27233,43892,26625,31681,40522,17754,53918,18681,53136,40685,31748,51095,20254,25034,45100,16603,50694,11174,19879,13851,15643,14829,29722,12637,30909,25523,18587,31798,12679,17137,27164,26717,16395,8553,39080,36386,43035,22564,55899,42137,35568,30054,47900,24888,55107,25592,56369,25628,54571,18245,61879,29997,46054,46260,31753,39708,38487,37001,42887,29069,51975,32455,49624,42966,36599,40982,35380,32644,48091
Yuba,6083,3749,6325,3393,2992,6817,3385,6165,2508,6986,6640,3027,6480,4821,6095,5170,4396,6554,5490,5854,7258,3925,7180,3812,7421,3567,8347,5323,7089,6873,6670,4038,7773,2948,4212,6520,3469,7243,3117,13739,3432,13392,6314,9925,4228,11872,9037,7816,9263,7560,9679,7486,6098,10837,9679,6578,10369,6701,13567,3152,14448,2543,5851,11067,13226,4287,9606,7962,10752,6668,6590,3513,6763,3475,3494,10328,6725,7060,7143,6601,7682,6066,4871,8907,3845,10052,8302,5358,6158,7688,9491,4468,10185,3661,11489,2294,11431,2248,6045,7597,7338,5891,8105,5247,8039,5436,6397,7133,6383,7159,6373,7133,6364,7127,4044,4344,3351,4994,13585,6790,9607,10095,7663,12558,12365,8193,9583,11280,10931,9627,9152,11700,13397,7239,13382,7025,13692,6788,6868,14323,8983,11225,6526,2461,6056,2918,6060,2925,6099,2876,6135,2748,2042,6875,1861,8368,4197,6162,6518,3649,4249,6140,4841,5544,9852,6454,5265,10401,11572,4612,4861,10982,7200,8826,10052,5688,8370,7489,5601,9959,9821,5573,4730,5392,7047,3175,11940,7543,10398,8271,8969,10323,9487,9622,12878,6403,3560,15716,7553,11739,12311,7005,14822,4322,10580,8314,6666,11721,3579,4851,4049,4214,5243,6948,4693,7351,8364,3865,8286,4012,6279,5972,7227,4856,2686,11145,12327,10069,9196,13009,9578,12393,7658,14305,10509,11745,12703,10020,10845,11479,7762,14568,12646,8928,12284,9547,14198,7944,15926,6266,14928,7510,11949,10720,14360,7770,9311,12161,14902,7368
State Totals,2108512,2776345,2332512,2481027,1503727,3355553,1351179,3391678,954967,3770205,2790153,2049348,3000154,4064648,2925223,4222946,1802783,4849108,3084122,4024904,3139478,3882118,3947217,2883234,4166035,2888207,5318065,3020577,5541314,3144145,3130921,3239706,4183188,2185868,2348910,4056313,1841138,4535084,1840002,9411198,1870146,9334852,3478774,7227433,2843435,7776374,4750309,6629095,5968770,5119155,5337216,6191691,4578725,6571694,6471506,3901748,6238060,5604060,8165809,3243132,9801284,1897177,4400826,7194343,8880110,2763800,4867090,7018059,5889936,5709500,2591012,2326354,3036283,1958243,1916925,6400587,3218657,5112142,3521055,4814850,3602055,4754868,2962546,5305852,2483597,5926800,3807005,4431945,4576128,3868714,4425689,4136358,4635265,3861217,6396956,1947312,6132618,2124728,4324722,3932043,4794776,3427588,4831445,3613332,4574826,3961466,3848998,4812313,3841352,4809573,3844408,4785413,3838892,4786884,2677456,1675213,1644509,2678106,7464154,5098666,5897655,6095033,4481196,7807630,6015944,6680485,4731738,8203769,5654586,6984319,6728478,6220473,7566783,5155206,8559647,3824390,8155181,4502235,6401482,7001084,5728968,6682465,3152141,1668216,2975560,1834242,3085138,1708800,3157680,1633107,3169163,1597907,1237694,3565419,790899,4473249,2470658,2868945,2975731,2218273,2820135,2526544,2778599,2575659,5333230,4643592,3636892,5743069,5615595,4190643,3725014,5733755,5974564,3733883,5470477,3947502,4292648,5262052,4470234,4923834,5468703,3736443,1967888,3081174,2592791,2568715,5653636,7014114,7115164,4642088,7043915,5400218,6737570,5510281,6460262,5974243,2310610,10078476,3798216,8575619,6442370,6088713,8789890,3541199,4701562,7384416,3258740,8354156,1434060,2708933,1522406,2467357,2336676,4771350,2158004,4831045,4184416,2917882,4774364,2376817,2871943,4238156,4219881,2702157,1808291,5601054,6104294,7516142,4026710,9427714,6660555,6508909,4559903,8607266,4988329,8594273,4957994,8980448,4847354,8790723,3598855,9994454,6027084,6845943,7146039,6168388,7109642,6254342,7218625,6361788,5070772,8663159,5987020,7979041,7276478,6222547,6333731,6626159,6340322,7228900
